,Document,tokenizedDocument,dm1,dm2,dm3,dm4,dm5,dm6,dm7,dm8,dm9,dm10,dm11,dm12,dm13,dm14,dm15,dm16,dm17,dm18,dm19,dm20,dm21,dm22,dm23,dm24,dm25,dm26,dm27,dm28,dm29,dm30,dm31,dm32,dm33,dm34,dm35,dm36,dm37,dm38,dm39,dm40,dm41,dm42,dm43,dm44,dm45,dm46,dm47,dm48,dm49,dm50,dm51,dm52,dm53,dm54,dm55,dm56,dm57,dm58,dm59,dm60,dm61,dm62,dm63,dm64,dm65,dm66,dm67,dm68,dm69,dm70,dm71,dm72,dm73,dm74,dm75,dm76,dm77,dm78,dm79,dm80,dm81,dm82,dm83,dm84,dm85,dm86,dm87,dm88,dm89,dm90,dm91,dm92,dm93,dm94,dm95,dm96,dm97,dm98,dm99,dm100
279,최하위(계층  ) 계층은 하드웨어,최 하위 계층 계층 하드웨어,-0.00028651004,0.0025739027,4.0811952e-05,-0.0028405378,0.0017074959,-0.005013916,0.0018459775,0.0028651943,0.0032181959,-0.005156973,0.0052513783,-0.0049583525,-0.00320739,0.00036652084,-0.0031094723,-0.00091076083,0.005262769,-0.0006954402,-0.002087234,-0.0021722584,0.0044760257,0.0033646012,-0.00017581123,-0.0009317965,-0.0030290938,-0.0020338118,0.0011815717,-0.0067184167,0.0026425223,-0.0013248008,-0.0015609703,-0.0019509208,-0.0005789215,-0.0032571873,-0.004051785,-0.0010900501,0.00023335544,-0.0006474026,0.0016160577,0.005047282,0.0054888483,-0.00085043826,0.0062817475,0.00023202761,-0.0006933326,0.0022616037,3.611145e-05,-0.0018627659,0.0010436368,-5.155889e-06,-0.00017928658,-0.0011927228,0.002210123,-0.0049193916,-0.0012699121,-0.005821937,0.0061772745,0.0022615914,0.0018149754,-0.0017431316,-0.005170749,-0.002184983,0.0012052187,0.0024273533,-1.2205564e-05,0.0048831673,0.0010889152,0.0019883087,-0.0007714585,-0.0018768877,0.00011973886,-0.003621634,0.0063495883,-0.0007250873,0.0010948977,3.7611928e-05,0.004163377,-0.0015596226,-0.00045273593,0.0037231322,-0.0037895974,-0.0020382951,-0.00023651827,0.0006613226,0.006735026,0.0013389634,0.0016321763,0.0026180204,0.00040005916,0.0022790125,0.0030793783,0.0035996158,0.0023870827,0.004197332,-0.0021103579,-0.00033688964,-0.0047517032,0.0028344162,-0.000792096,0.0027623337
280,최상위 계층(계층 N)은 사용자 인터페이스,최 상위 계층 계층 은 사용자 인터페이스,0.0029319215,0.0052460227,-0.0009429782,-0.0031281626,0.0026864824,-0.001962785,0.0023828542,0.004779078,-0.0014572309,-0.0030832225,0.0038647829,-0.006274538,0.0021270374,-0.0022555075,-0.0019812116,0.0009431446,0.0046489784,-0.0020337088,-0.0029134478,-0.0046040984,0.0011440516,0.0006452584,0.002414755,-0.001966854,-0.0008481193,-0.0010184627,0.0013776394,-0.002289123,0.002215778,0.00012870476,-0.0017679937,-0.0017742706,0.00090263813,-0.0036781407,-0.0021324465,-0.0028253896,0.0019086213,-0.00071343785,0.0016846061,0.002628387,0.0011772879,-0.002896747,0.0031327833,0.0046274806,-0.00047517102,0.0007288655,-0.0009630298,-0.0027820726,-0.003549729,-0.0004339453,0.0008586027,-0.0016679877,-0.0014200446,-0.005233272,-0.0014693087,-0.0031831025,0.0034299283,-0.00067285576,-0.0016974825,0.00058412633,-0.005076075,-0.0042558275,0.0018140442,0.0017387249,-0.004221294,0.003453347,0.0018455085,0.0027317926,0.0008140517,6.564704e-05,0.0003795758,-0.00069326465,0.004087701,0.0037080427,-0.0023692602,0.00020910276,0.0065913764,-0.0037649837,0.0006138777,0.004186099,-0.0014015378,0.00014480425,0.0012004697,-0.00039964763,-0.0011497199,0.00077686063,-0.001461847,0.00094508484,0.0013120744,-7.767172e-05,0.0033388138,0.0012084611,0.0042114262,0.0041572214,0.0016761529,-0.0009538864,0.0023520628,0.0023644778,0.0010738708,-0.0020095177
281," 모듈화 함으로, 각 계층은 하부 계층의 함수(오퍼레이션)와 서비스만을사용한다",모듈 함 각 계층 하부 계층 함수 레이 션 서비스 사용,-0.0011248614,0.0012153755,-0.0010459204,-8.441112e-05,0.0012920379,-0.0013487744,0.00066061254,0.0038886021,0.0016514808,-0.003733959,0.002950868,-0.003705536,-0.0034104371,-0.0012375617,-0.00030699014,-0.0018333578,0.002620738,-0.0012836244,0.001259862,-0.0036108906,0.0029341043,0.00058970443,-0.00082279067,-0.0010137481,-0.0026479922,0.00031035894,-0.0018112613,0.0012271584,0.000928562,-0.00020496838,-0.0008246506,-0.00078879483,-0.00093509816,0.0009644937,-0.00089821586,-0.003929599,0.0031624604,0.000290234,-0.00082124234,0.0024525058,0.0019350061,-0.0009678397,0.0024467849,0.0033434709,0.00035605655,0.0006862775,-0.0003623162,-6.916799e-05,0.0029623231,0.0034510465,0.00126055,-0.0008680403,0.0028622106,-0.0013603155,0.00052932557,-0.002191225,0.00014898076,0.00030190335,-0.0022990406,0.0040574754,-4.603376e-05,-0.00038615754,0.004611286,-0.00020385324,-0.00070892344,0.00066816586,-0.0022956815,0.0023874082,-0.0022217536,-0.0024845751,-0.00046461384,-0.0013837352,0.002227767,-0.002700067,0.000110315166,-0.0012381701,0.003170219,-0.00029775646,-8.7835186e-05,-0.00024605665,-0.0011322901,-0.0019589278,-0.0011877189,0.000673363,0.00016269818,-0.001370398,-0.0003831267,0.002808014,0.0018076587,0.00075273373,0.0019549802,0.002218373,0.0021147924,0.002507897,0.0038529101,-0.00039165467,-0.0010915237,0.0027611312,0.00064783974,0.0031054602
282,"설계, 구현과 디버깅 간단",설계 구현 디버깅 간단,-0.0029017488,0.0020017081,-0.00084354426,0.0039009405,-0.0017502594,-0.0034456311,0.0001999872,2.4680165e-05,0.0015957024,-0.0048394715,-0.0009920606,-0.0022787633,0.0037467098,0.0015539835,-0.001592164,-0.0036393425,-0.0052825557,0.0010212854,-0.0014779875,0.00021572586,-0.00041424733,-0.0033578277,0.002368127,0.0040291254,-0.0019955842,0.0029501729,-0.0034653614,-0.0025439789,-0.0047095404,-0.0021192497,-0.0034010543,0.00070529245,-0.0017473749,0.0054012216,0.00031080318,-0.002092578,0.002333668,0.0006934154,-0.0013851752,-0.0047252933,0.0013275553,0.0014278783,0.0009616642,0.000236894,-0.0020710984,-0.0049161837,-0.0034412285,-0.004133068,0.0077204956,-0.0015296281,-0.0029683474,-0.0032240679,0.0016333878,-0.004118092,-0.002621344,-0.0033526705,0.002532966,-0.001319565,-0.0039257137,-0.0015987781,0.0030903365,0.0013183978,0.004220517,0.003638734,-0.0024063627,0.0031428123,0.0003076594,-0.00305983,0.0027357661,5.5086857e-05,0.0002197501,-0.0012452307,-0.00064308324,0.0016395156,0.0063625723,0.0042216033,0.00066085975,0.0019954946,0.00043728837,-0.00121706,-0.0029144846,0.0030407202,0.000863386,-0.0037051616,-0.0031060374,-0.00093248126,0.001771021,0.0025523342,0.0003075862,-8.3357096e-05,-0.0013114018,0.0035570452,-0.0015193832,-0.0006672093,0.004702278,0.0015952766,0.000292417,0.00011594733,-0.00069339806,0.0011670291
283, 효율성이 낮다 ,효율,-0.008039119,-0.008173732,0.0011232173,-0.0005527618,-0.009501583,0.002563254,0.0023967116,0.0051480555,0.0040038405,0.0030804512,-0.009871515,0.005434707,0.004288727,-0.007401876,-0.0019965163,0.00010876469,-0.0005275269,-0.0013385504,-0.005596148,-0.0007177158,0.0047246637,-0.0005945925,0.00088870054,0.0017547562,-0.0039236564,-0.00790239,0.008955435,-0.0099273445,-0.0030856314,-0.0011695065,-0.007390594,0.0019202724,0.008070271,-0.0018725098,0.008027211,0.00068670936,-0.0057565817,-0.0022391202,-0.0007162379,0.0057351864,0.0071207616,0.005732935,-0.0059196125,-0.0069217817,0.0062921625,0.002316236,0.0051144366,0.00047173206,0.008093226,-0.008757894,0.010279665,-0.008600793,-0.0018539574,0.0062799277,-0.009513749,0.004549467,-0.0067688935,-0.006662712,0.0016820611,0.0019921504,-0.0026155207,0.007866526,-0.0071376604,0.00023071852,0.008273906,0.0024161336,-0.0065289233,0.003789906,-0.005480142,0.0010824588,0.0026023577,0.007628507,0.007821873,-0.0049233558,0.010018148,-0.0052829003,0.0077962116,-0.00801997,-0.008179094,-0.0010218456,-0.008371225,-0.0034528098,-0.0008259711,0.00042663518,-0.010192674,-0.0064825634,-0.00749088,0.0001418013,0.005705556,-0.00010659161,0.01065739,-0.0036771318,0.007936478,0.006195798,0.00863956,0.00038473652,-0.00021114116,0.0015917853,-0.009790604,0.008938394
284,마이크로 커널 시스템 구조 (Microkerne,마이크로 커널 시스템 구조,0.0008728814,0.00055718765,0.004684846,0.00758178,-0.002361162,-0.0028425748,0.0026101614,0.0007205851,-0.003684951,-0.000834703,0.002854037,-0.0011441088,-0.0033522728,0.0029000887,-0.0028755683,-0.0023836435,0.0019281508,0.00180178,-0.0041569965,-0.006012856,0.0025110506,0.005646486,-0.0009975169,-0.0041487566,-0.00066605816,-0.00067630847,-0.0034708094,0.0046440363,-0.004888095,0.0010764797,-0.00504017,-0.0024000648,0.0017365161,-0.0004132206,-0.0054200874,0.0029414592,0.0048329914,-0.0041681724,-0.0029185892,0.0016120796,-0.00057789707,-0.0032480557,-0.0052779815,0.0024941135,0.005173012,-0.0020001081,-0.0064013037,-0.0013966016,0.0062873526,0.0018029497,-0.0052192737,0.00094549055,0.0056252554,0.0011486642,0.0017111746,0.004718051,0.0037235036,-0.00027521158,0.0019313284,0.0070296745,0.0049736584,-0.001255735,-0.0017852982,0.00034372404,0.00017695641,-0.00071850966,-0.0013072947,0.007627523,-0.00043428328,-0.0003450556,0.0012815925,0.00062643527,0.0051202998,-0.0056133624,0.00077164976,0.004096355,0.004011545,-0.0022125165,-0.0008448375,-0.0072638486,-0.0018163632,0.0020270424,-0.0041184807,0.0046057105,-0.0011743811,0.0012237488,0.0019422881,-0.0019301602,0.0040157177,0.0018636422,0.0009714246,-0.0014339926,-0.004094597,-0.0018902125,-0.0010527873,0.004138316,-0.0018157978,-0.0020173346,0.0027139927,0.0012827106
285, 커널이 커져 관리가 어려워져 가능한 많은 기능을 커널에서 사용자 공간으로옮겨 커널을 최소화,커널 관리 기능 커널 사용자 공간 커널 최소,0.0034321558,-0.0016811518,0.002344146,0.0032671504,-0.001081207,-0.0013072145,-0.0009557708,-0.001241459,-0.0013956599,-0.0030480188,-0.0018439597,-0.0032857577,0.0057930215,0.0023600413,0.0018363532,-3.8034486e-05,0.0025102417,0.0004053092,-0.0014487773,-0.00477192,4.178664e-05,0.001531146,-0.0019350153,-0.004246971,0.0015156528,0.0024350716,-0.0020403813,0.0037980825,-0.0033820139,0.0041299616,-0.0013860965,0.0013908637,-0.00016147143,-0.004993749,-0.004437837,0.002279098,-0.00017076296,-0.0031815285,-0.003663649,-0.0007710805,0.0026716534,-0.004769135,-0.0019200724,0.0024238718,0.005413522,-0.00150997,-0.0016505888,-0.0010891387,0.0024819754,-0.0014071347,-0.0001424203,-1.961569e-05,0.0030321442,-0.0033628726,-0.0028358637,0.006266267,-0.006590144,0.0017042335,-0.000765258,0.002925632,0.0054508336,-0.0016863081,-0.00207606,0.006366718,0.0018994717,0.005906309,-0.0038972378,0.00215711,-0.0014194507,-0.0008484146,-0.002145637,0.0012605132,0.0010945188,-0.0024506394,-0.0024010823,0.0049477518,0.0020567018,-0.00174256,0.0029792003,-3.2426222e-05,-0.002732028,-0.00045707752,-0.0027289093,0.0005383737,-0.00022416287,-0.0005232965,-0.00019337103,0.0041317884,0.007830508,0.00010657852,0.002731233,-0.0009972004,-0.004937238,0.0008290147,0.0011903534,-0.002005632,0.0010399577,-0.002819259,0.0035341396,-0.0037424294
286, Mach : 카네기 멜론 대학교에서 개발한 첫 번째 microkerne,카네기 멜론 대학교 개발 첫,0.002769388,-0.0012660284,0.003191089,-0.0018826516,0.0009598471,0.0037664203,0.0054067886,0.002182131,0.001981223,-0.0035475662,-0.0019390883,0.0011252313,-0.000431746,0.0037554104,-0.000422006,-0.0008373013,-0.002877725,2.2358872e-05,0.006242052,-0.0043604486,0.0041431696,0.0005471682,-0.0008794151,0.0018040048,0.0018995053,-0.003381723,0.0006848639,0.0013145532,-0.001136279,0.0018647293,0.0014000566,-0.0030623951,-0.005371234,-0.00071061944,0.0014351949,0.0014116771,0.0033706697,0.0012650465,-0.0009242104,0.0032281382,0.003618278,-0.003737125,-0.0010994624,0.0006953502,0.0026632766,0.0009919724,-0.0034063365,0.00049883255,0.004037083,-0.00093737245,0.0014455393,0.0027042865,-0.0016280618,0.0009492541,-0.0013098523,-0.0019080468,0.00083478866,6.329233e-05,-0.004216579,0.0011748314,-0.002196416,0.0008052559,-0.0034934091,0.0014843431,-0.005750334,0.00022616365,0.0024057114,0.0032075755,0.0022350042,0.0014081864,-0.0031131227,0.0054129204,0.00018979656,-0.002103771,-0.0017401655,0.0025832872,0.0006968727,-0.002962872,-0.0017521749,0.0055955173,0.0025532856,-0.000249799,-0.00048423407,-0.0011109567,0.006481656,0.0030176768,0.0007670226,0.0021222103,0.0051963273,0.006092769,-0.0020157183,-0.00014207244,-0.0019170877,0.0017056726,0.0002442447,0.0024682712,0.0034279374,-0.001671907,0.0010412668,0.0040368987
287,Mac OS X 커널(Darwin)은 부분적으로 Mach에 기초함,커널 은 부분 기초 함,0.0043965043,0.0033770844,-0.00084890623,0.0064083366,0.00017367606,-0.0008927701,0.0045019016,0.0035038423,-0.005228974,-0.0009838718,-0.0033885636,-0.0025609748,0.0005136962,-7.3667616e-05,-0.0019440751,-4.3720473e-05,0.0018650179,0.00053462776,-0.0026345165,-0.004232214,0.00023074949,0.002437254,0.0047663,-0.0033190674,-0.0023604266,-0.00073599746,-0.0027233097,0.0011451001,-0.0048619104,0.00046354978,-0.0013681578,-0.0048037497,0.0022124618,-0.0024269852,0.0012279995,-0.002907871,-0.0032956488,-0.00069821323,0.0028711718,-0.0013176287,-0.0008995059,-0.0005300377,0.0056657866,0.0035577316,0.0047565154,-0.00037101016,-0.006445531,-0.0022795557,0.0012985361,0.0021406747,7.462932e-05,-0.0032497076,0.0004529474,-0.0025214753,-0.0012035145,0.0014373288,6.6023786e-06,-0.002381006,-0.0018006569,0.0030974224,0.00022972998,0.0014258234,1.3092562e-05,-7.3834904e-05,-0.00061924953,0.00052312645,-0.0030075242,0.0077383257,-0.00055763125,-0.0006334438,-0.0023624944,-0.0027279714,0.0044436604,0.000967699,-0.0048561255,-0.0006552557,0.00014807843,-0.0026553194,-0.0023733305,-0.00088118936,0.00026324944,0.0015284888,-0.0033772248,0.0007820374,0.0020060977,0.0003283315,-2.0927517e-05,0.0034424332,0.0021386351,0.00072503695,0.0010143337,-0.0009657353,-0.0028069015,0.005580537,0.0055706585,-0.003979487,0.0021019895,-0.00040497282,0.00058175216,-0.002953545
288, 사용자 모듈 간의 통신은 message passing을 사용한다,사용자 모듈 간의 통신 사용,-0.0027123832,0.00065015885,-0.0033417158,0.0036539207,-0.0010220262,-0.0015038394,-9.790226e-05,0.0031573095,0.00029202038,-0.0024660719,-0.0010059121,-0.00090293324,0.0035726542,-0.0024667117,0.0008733328,-0.0012345284,0.0025303434,-0.0020573922,0.003303941,-0.0046761706,-0.0009712738,0.00056336785,-0.004670034,-0.0007267789,0.0062878015,-0.002946965,-0.0021140445,0.002645814,-0.0036808816,-0.003724414,0.0037128176,0.002260387,-0.00047667016,0.0021970712,-0.004452866,0.00062890863,-0.00076535385,0.00020781544,-4.298624e-05,0.00054645236,-0.002449225,-0.0027628285,-0.00089621416,-0.0012400555,-9.8579956e-05,-0.0018763368,0.0009395679,0.0006878036,-0.0009375851,0.0014314096,0.0012118691,0.0013822826,-0.0012469657,0.0027784198,-0.0031216266,-0.0032152315,9.8390155e-05,-0.004697811,-0.0017803356,-0.00034478353,0.00393554,-0.00053027703,0.0053846063,-0.0003089434,-0.007839041,0.0030432176,-0.0015893683,0.0019703994,0.0001995283,-0.0024047866,0.0012078919,0.0028425641,0.0026208302,-0.00063722045,0.0015609068,0.0029096575,0.00027513405,0.0017428484,-0.0008436071,-0.0010905537,0.003264598,-0.005834843,-0.0027300538,0.00628265,-0.0035525488,-0.004556073,-0.001395567,-0.003508654,0.0026808903,-0.0012975147,-0.0040621925,0.004995647,0.004473631,0.0025522958,0.00897187,-0.00032580178,-0.0025829282,0.0007578762,0.0018738173,-0.0035148088
289, 장점:,장점,0.0034521413,0.0008841014,0.0021403432,-0.008297939,0.0038979317,-0.0045202114,0.0073823095,-0.00457274,0.0054375194,0.000158391,0.008378496,0.009206686,0.0062614037,0.006063333,0.007604506,-0.0089255115,-0.009600005,-0.0048926137,0.0059148576,0.005930588,0.004242077,0.0021196841,0.0013913631,-0.009320893,-0.0015798497,-0.000801785,0.007033112,0.004641261,0.00042247056,0.007470367,-0.002938752,-0.0048216963,-0.0053860233,-0.0047354293,0.0009438276,0.0047257636,-0.001908338,-0.005281255,-0.005688918,-0.0010954118,-0.006453128,0.0056121065,0.0015104056,-0.009549892,0.005207696,-0.0040843394,-0.007710836,-0.008495421,0.008054576,0.008064449,0.00036011933,-0.008420672,-0.0036858178,0.0069774436,-0.00068774464,-0.004513953,0.0005233884,0.0021911717,0.0019678378,-0.0024671722,0.009570129,0.0025357842,-0.006158824,-0.005583346,0.0009547496,0.0037275362,-0.004766221,0.00016632318,0.006578188,0.006031413,0.0032512713,0.00069796084,0.008952167,0.005865233,0.0080358,0.0058137514,-0.005738697,-0.0023224212,-0.0044166134,-0.0079024555,-0.009127936,0.0031298208,0.0014399433,0.0013286353,0.0024792743,0.0067382767,-0.0069206906,-0.0045750355,0.0090831425,-0.008346894,0.0063003493,0.0033208895,0.002366116,-0.009434599,0.009572952,-0.0006739497,-0.005414958,-0.0011408568,-0.00081498624,-0.0032095576
290,마이크로커널은 확장하기 좋음,마이크로커널 확장,0.0054297596,0.0062799817,0.0031199327,0.0063336017,0.007583773,-0.0011569592,0.001457125,0.00078922336,-0.005823559,-0.0018771703,-0.0023232815,-0.0017521367,4.083384e-06,0.0049364846,0.0018239486,0.00036459463,0.005525795,0.0028886595,-0.00052727177,-0.00021872207,-0.0032406207,0.002333765,-0.006681714,-0.0032648493,0.0008914233,-0.0044262083,0.006518364,-0.006765143,0.0010260448,0.002373494,-0.0027189418,6.6589564e-07,-0.0019722641,-6.247312e-05,-0.0017589701,0.007148699,0.0030066194,-0.0027644516,-0.008837296,-0.0035108835,0.0049848245,-0.0076128,-0.0035634455,0.0022702576,0.0036842995,0.00109303,0.0016816834,-0.008360307,0.0020181802,0.0056218603,-0.0051495624,-0.00088289264,0.0032849193,-0.0008864544,-0.00012941356,-0.00497389,-0.0026101128,-0.0059765223,-0.0023989954,-0.00075464975,-0.0005810108,-9.2994655e-05,-0.002715797,0.00012517208,-0.0032510757,-0.0056588575,0.0071275793,0.0037953847,0.0022283606,0.004654588,-0.0030316766,-0.0024560988,-0.004487342,0.0001083744,0.004667226,0.001435728,-0.0048846724,-0.0031745315,0.0034890794,-0.00055951066,5.7950383e-05,0.0032792934,-0.004078679,0.00010517269,0.0023579504,-0.007879386,-0.0001667781,0.00342031,0.00039620115,-0.0011676436,0.0042528757,0.0026680157,0.005649936,0.003555183,0.0014022652,-0.0017474741,0.002372809,-0.0029404,0.0015736443,-0.0005027262
291,새로운 하드웨어에 이식이 쉽다,하드웨어 이식,-0.0046421406,-0.0057101,-0.0004244789,0.001862529,-0.0067794733,0.0010741546,-0.00433091,0.0049553467,-0.00096776476,0.0023553115,0.0055059176,-0.0009067715,0.00043033878,0.0041064955,7.261272e-05,0.0008862589,-0.0035639233,0.00042890443,-0.0010373543,0.0019980546,0.0036202683,0.006825192,-0.0007539928,-9.4476854e-05,0.0025001606,1.1923024e-05,-0.0011858349,-0.00596865,-0.0016468142,-0.0019261085,-0.0041102115,0.0029204278,-0.0017417304,-0.0048209373,-0.0032720254,0.0023461406,-0.0046965573,-0.004659785,-0.003771666,-0.0026743356,0.0019816104,-0.0047876723,0.006425632,-8.803606e-05,-0.0017706342,-0.0018615173,-0.0010998412,-0.0018018305,0.0009582576,0.00045738774,-0.0015422362,-0.0035917785,0.0016283961,-0.0018490686,0.0004268363,-0.00509535,0.0061189723,0.0026191147,0.0023158072,-0.008898096,-0.0035978002,-0.0022856996,-0.0037309064,-0.0043938453,-0.0026931888,0.0044334647,0.00059331965,0.0058270977,-0.00635799,-0.0006078172,0.0042886804,-0.0006274087,0.00047855708,-6.665614e-06,0.0054903924,0.009691475,-0.0030818025,0.0022521308,-0.005295284,0.0052851033,-0.0038088486,0.0007564167,0.003583647,0.0091650225,0.0013714954,0.0057900855,0.002747363,0.0072588725,-0.0029431018,0.006218184,0.0024431923,0.0022773517,-0.0003612442,0.0031429052,-0.0023197825,0.007432446,-0.006340118,-0.0061200433,0.003335799,-0.0017134231
292,신뢰성 향상 (커널 모드가 작다),신뢰 향상 커널 모드,0.0060241306,-0.0008541431,0.0009763638,-0.00046485112,-0.0018119235,-3.321888e-05,0.0043160906,0.0019847257,0.0014798604,-0.004541712,0.0029773526,0.0034993854,0.0055998573,-0.0021071592,-0.0054240753,0.000118060445,0.0035628553,-0.0046803746,-0.0029361781,-0.0007295674,-0.00019284344,-0.00510535,0.0035364097,0.00014688801,0.00023285451,0.0018089495,0.0022096632,0.0031874222,-0.003761006,0.0027282182,-0.003877,0.0077504236,-0.0019891032,-0.00010723015,0.0007743917,0.0011259905,-0.0005589343,-0.0055499254,-0.0006011187,0.0018033753,-0.00076535693,0.0030712448,0.0006975323,0.005154105,0.0041971104,-2.5927962e-05,-0.0020365915,-6.136624e-05,0.002315053,0.0041852957,-3.1046453e-05,-0.00261927,-0.0008258021,-0.002420562,-0.002938286,0.0021505752,0.0025559557,0.0026796348,-0.000337118,-0.00021760844,0.0018403623,0.0033469344,-0.0023425356,-0.0008009962,-0.0037032282,0.00194809,-0.0036718724,-0.0008155344,-0.001880541,-0.005678041,-0.0017715702,0.0008592887,0.003779677,-0.004366164,-0.0045505855,-0.0017882293,0.0013660684,0.00081344857,0.0012718706,-0.0028178145,-0.0025575943,-0.0005476126,0.0022749826,0.0027933237,0.00092214753,0.0030457547,0.00024166837,0.0055381614,0.0011720245,-0.0057226224,-0.00016598054,0.002028867,-0.0036383972,0.0020663068,-0.0014625248,0.002707139,0.0028595664,-0.0022277515,0.0004710694,0.0020813507
293,보안성 향상,보안 향상,0.009476406,0.0032583287,-0.0001566615,0.0021328954,0.00559423,-0.00051522406,0.000929031,0.0041398066,-0.00079436623,-0.00054522546,0.002749111,0.0057677506,0.0042227525,-0.0044377577,-0.0028815935,-0.0017498066,-0.0063311253,-0.0054197023,-0.00256357,-0.00849485,0.0018564458,-0.003405286,-0.0020560299,-4.5970315e-05,0.0021408773,0.0024320597,0.006342423,0.0015905123,-0.00038135523,-0.005305073,-0.0045361086,0.00906322,0.00016759336,0.004809626,0.0011094096,0.000551454,0.00017610122,-0.0042704465,0.00044436782,0.001701694,0.005739636,0.0023085978,-0.0014965875,-0.0043916614,-0.0029915539,-0.0015577737,-0.0024123006,-0.0016820634,0.0065463963,-0.0009860292,-0.0029103577,-0.0027338725,-0.0025560195,0.0038403359,0.0046882266,-0.0016650755,-0.0012666446,0.007895758,0.0065817353,-0.007173158,0.0075155627,0.0028937752,0.00020827842,-0.0014405753,0.0027710318,0.002225724,0.0022781792,-0.007004199,-0.0026385873,-0.006564185,-0.005025247,0.0014682164,0.00026029884,-0.0061848015,-0.00031646818,-0.0064636664,0.0017569293,-0.0005952918,0.005783354,0.0001690546,0.0026339071,0.0006357867,0.0022960454,0.0062661264,0.0015027503,0.0015432707,0.003960143,-0.0051518143,-0.0006758501,-0.007304132,0.0007816048,0.0057071405,-0.0029443852,0.0047954246,0.005214448,-0.0029749621,0.00010445714,-0.00042771094,-0.00084872777,0.003538517
294, 단점,단점,-0.0021795344,-0.0008359432,0.007984996,-0.00045024155,0.0010830783,0.00077772856,0.00451998,0.0060330294,0.00974673,-0.0074965595,-0.003724141,-0.0008024311,0.009426916,0.008716369,7.741213e-05,0.0032229542,0.008195727,0.00012819051,0.009029741,-0.0016299057,-0.0055748676,-0.0068588685,-0.00033166885,-0.007048743,-0.005938296,0.0068518734,-0.009702303,0.0037702513,-0.006109989,0.005378692,0.005893116,0.006976764,0.0072447155,0.0025099588,0.00014570236,-0.0012404609,-0.0031145,-0.0030130506,0.0011959506,0.007951591,-0.0039039396,-0.0041130637,-0.0042486787,0.0053119254,-0.002415657,0.009358571,0.0007326746,-0.0019595313,0.0031951834,0.0024078442,-0.0048243236,0.0014318537,0.0042858315,0.0025019217,-0.0077602696,-0.0058702826,9.512901e-05,0.007707708,-0.0074112345,0.004839866,-0.0029483056,-0.008868086,0.0019978452,0.0099340705,0.0032518196,-0.0077222707,0.009142406,0.00096624135,-0.0039053846,0.002300515,0.0041177296,-0.009570482,0.0036366796,-0.0075350595,-0.0016919017,0.0072958707,-0.00020666361,-0.004523654,0.008133419,0.0061280727,0.0007218647,0.009159684,0.0019827222,-0.0066608503,-0.009274993,-0.0084993,0.0039460994,-0.0021083069,-0.0017896891,-0.0033206416,0.0054928423,-0.004227934,-0.0012008548,-0.009644756,0.004803803,0.0041395472,0.0070329905,-0.004207213,0.0048266794,-0.008894593
295,사용자와 커널 간의 통신으로 인한 성능 오버헤드 ,사용자 커널 간의 통신 성능 오버헤드,-0.0006082079,-0.0014813296,-0.00038907788,0.0024098582,-0.0007186625,0.00024742598,-0.0019467704,0.0032669776,-0.0018519864,-0.002694999,-0.0016983806,0.001387596,0.0027986944,0.0010522618,0.0041925446,0.00079007173,-1.0724238e-05,0.0003312171,0.0018835227,-0.0057121348,-0.002583822,0.0036347439,-0.003928144,0.00044310652,0.0010724545,-0.00034974026,-0.00047131337,0.0023317018,-0.0048889164,0.0027773723,0.0015930317,0.0010744603,-0.0017383706,0.00094553235,-0.0041199094,0.0013739779,-0.005270647,-0.0021482673,-0.00022648677,-0.0030845192,0.00084240874,-0.0033142127,-0.00050256343,0.0019784304,0.0038119333,-0.001287817,-0.00066244137,-0.0008182334,-0.002515602,-0.00085569057,-4.5962865e-05,-0.0010956351,-0.0009566295,-0.0017100825,-0.0005307881,0.0018117462,4.1115447e-05,-0.0011759736,3.6498182e-05,0.0008304941,0.0047446243,-0.0009496263,-0.0014965769,0.0025637024,-0.0048537306,0.0072483663,-0.0018262353,0.0046996204,-0.00063954963,0.0012969433,-0.0006390158,0.0008401624,0.002550976,0.0021247712,0.0014482735,0.0054781903,4.217925e-05,0.0014608892,-0.0014676797,-0.0046977205,0.0031147592,-0.0056097573,-0.0036971988,0.0058776173,-0.00035126257,-0.00029733696,0.0012768295,0.000677617,0.004143827,-0.0026995142,0.0013401813,0.0014835517,-0.0006330132,0.0022775943,0.004229589,0.0024207986,-0.0015864226,0.00089345576,0.0017746117,-0.0019707594
